,artist_name,track_name,track_id,popularity,explicit,year_song,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,Roddy Ricch,The Box,0nbXyq5TXYPCO7pr3N8S4I,100,True,2019,0.104,0.896,196653,0.586,0.0,10,0.79,-6.687,0,0.0559,116.971,4,0.642
1,Arizona Zervas,ROXANNE,696DnlkuDOXcMAnKlTgXXK,99,True,2019,0.0522,0.621,163636,0.601,0.0,6,0.46,-5.616,0,0.148,116.735,5,0.457
2,Post Malone,Circles,21jGcNKet2qwijlDFuPiPb,97,False,2019,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553
3,DaBaby,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,93,True,2019,0.189,0.769,159715,0.787,0.0,11,0.129,-3.909,1,0.367,126.77,4,0.836
4,Juice WRLD,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,92,True,2019,0.0687,0.474,189323,0.631,0.0,5,0.132,-5.884,0,0.343,180.051,4,0.425
5,YNW Melly,Suicidal,1iSqfoUFnQwV0QW1EfUit8,91,True,2019,0.334,0.736,222997,0.369,0.0,9,0.126,-9.682,0,0.0688,140.005,4,0.235
6,Billie Eilish,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,97,False,2019,0.902,0.704,245426,0.225,0.657,6,0.106,-14.454,0,0.0994,120.006,4,0.243
7,The Weeknd,Blinding Lights,0sf12qNH5qcw8qpgymFOqD,98,False,2019,0.00147,0.513,201573,0.796,0.000209,1,0.0938,-4.075,1,0.0629,171.017,4,0.345
8,Lil Uzi Vert,Futsal Shuffle 2020,2Ec33AVlkTTq8BHFgBTdQs,91,True,2019,0.0327,0.881,198913,0.457,0.0,7,0.231,-8.191,0,0.156,136.97,4,0.296
9,Mustard,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,91,True,2019,0.392,0.809,180435,0.545,0.0,7,0.151,-6.678,1,0.0735,97.008,4,0.244
10,Tones and I,Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,99,False,2019,0.692,0.824,209438,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513
11,Dua Lipa,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,97,False,2019,0.0125,0.794,183290,0.793,0.0,11,0.0952,-4.521,0,0.0842,123.941,4,0.677
12,Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,93,True,2019,0.0546,0.598,175721,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605
13,blackbear,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,93,True,2019,0.128,0.778,185093,0.559,0.0,6,0.399,-7.109,0,0.0776,129.989,1,0.678
14,Camila Cabello,My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,94,False,2019,0.018,0.724,170746,0.491,1.29e-05,8,0.0887,-6.024,1,0.0296,105.046,4,0.383
15,DaBaby,VIBEZ,0fySG6A6qLE8IvDpayb5bM,88,True,2019,0.113,0.768,144935,0.652,0.0,1,0.107,-2.708,0,0.307,154.187,4,0.777
16,Don Toliver,No Idea,3VyjsVV24RmBIbWJAeUJNu,92,False,2019,0.558,0.656,153750,0.614,0.000862,6,0.215,-4.973,0,0.102,128.038,4,0.35
17,Lil Baby,Woah,598yNsG1JFrGd4n2kMoz7F,87,True,2019,0.0177,0.882,183011,0.602,0.0,11,0.178,-5.554,1,0.245,142.959,4,0.43
18,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),2FvD20Z8aoWIePi7PoN8sG,87,True,2019,0.0794,0.816,136366,0.582,5.84e-06,8,0.0916,-4.141,1,0.341,160.004,4,0.542
19,The Weeknd,Heartless,57vxBYXtHMk6H1aD29V7PU,91,True,2019,0.00632,0.531,200080,0.75,7.6e-05,10,0.117,-5.831,0,0.111,169.954,4,0.198
20,Maroon 5,Memories,2b8fOow8UzyDFAE27YhOZM,97,False,2019,0.837,0.764,189486,0.32,0.0,11,0.0822,-7.209,1,0.0546,91.019,4,0.575
21,Roddy Ricch,High Fashion (feat. Mustard),07KXEDMj78x68D884wgVEm,87,True,2019,0.269,0.831,220487,0.499,0.0,11,0.3,-8.442,0,0.114,97.956,4,0.511
22,Billie Eilish,bad guy,2Fxmhks0bxGSBdJ92vM42m,95,False,2019,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
23,BROCKHAMPTON,SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,90,True,2019,0.449,0.453,204533,0.538,0.0,1,0.19,-8.212,1,0.0638,122.973,4,0.516
24,Lewis Capaldi,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,94,False,2019,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446
25,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,88,True,2019,0.328,0.685,240051,0.692,0.0,2,0.153,-5.122,1,0.0457,159.966,5,0.578
26,Doja Cat,Say So,3Dv1eDb0MEgF93GpLXlucZ,90,True,2019,0.256,0.787,237893,0.673,3.57e-06,11,0.0904,-4.577,0,0.158,110.962,4,0.786
27,DaBaby,Suge,2gwkD6igEhQbDQegRCcdoB,86,True,2019,0.0608,0.876,163320,0.662,0.0,2,0.127,-6.482,0,0.426,75.445,4,0.844
28,Lil Tecca,Ransom,1lOe9qE0vR9zwWQAOk6CoO,89,True,2019,0.0204,0.745,131240,0.642,0.0,7,0.0658,-6.257,0,0.287,179.974,4,0.226
29,Dan + Shay,"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,91,False,2019,0.153,0.654,167693,0.63,0.0,10,0.111,-4.644,1,0.0259,89.991,4,0.43
30,Drake,Money In The Grave (Drake ft. Rick Ross),5ry2OE6R2zPQFDO85XkgRb,87,True,2019,0.101,0.831,205427,0.502,0.0,10,0.122,-4.045,0,0.046,100.541,4,0.101
31,KAROL G,Tusa,7k4t7uLgtOxPwTpFmtJNTY,99,False,2019,0.295,0.803,200960,0.715,0.000134,2,0.0574,-3.28,1,0.298,101.085,4,0.574
32,Harry Styles,Adore You,1M4qEo4HE3PRaCOM7EXNJq,90,False,2019,0.0237,0.676,207133,0.771,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,0.569
33,Lil Mosey,Stuck In A Dream (feat. Gunna),7iHHxY2NLlJRAmlAmC4ahQ,86,True,2019,0.481,0.748,123560,0.648,0.0,10,0.126,-6.445,0,0.0816,139.952,4,0.726
34,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,90,False,2019,0.978,0.367,196077,0.111,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,0.198
35,J. Cole,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,85,True,2019,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463
36,YoungBoy Never Broke Again,Make No Sense,6klLvorLoo1sxvZcjJIY8I,83,True,2019,0.0208,0.876,148630,0.733,0.0,10,0.0999,-4.478,0,0.333,154.904,4,0.962
37,NLE Choppa,Camelot,4sWuPniHClkInYAnzXAYUF,84,True,2019,0.0849,0.787,148759,0.713,0.0,7,0.717,-5.252,1,0.401,175.041,4,0.762
38,Post Malone,Wow.,7xQAfvXzm3AkraOtGPWIZg,88,True,2019,0.136,0.829,149547,0.539,1.78e-06,11,0.103,-7.359,0,0.208,99.96,4,0.388
39,Ant Saunders,Yellow Hearts,2W4yABdLc4Jnds67Poi5Nl,88,False,2019,0.177,0.865,223258,0.438,0.0,7,0.0743,-8.943,1,0.0719,129.038,4,0.695
40,Post Malone,Goodbyes (feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,89,True,2019,0.456,0.548,174853,0.653,0.0,5,0.103,-3.875,1,0.081,150.068,4,0.163
41,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],56AMYGJzxBO6p8v0wEe9de,85,True,2019,0.188,0.845,279907,0.631,0.0,7,0.0806,-8.206,0,0.216,111.983,4,0.545
42,Noah Cyrus,July,5a6pdCHlWS2ekOOQ70QnAr,88,False,2019,0.868,0.708,156107,0.186,0.0,9,0.0779,-8.953,0,0.0422,72.541,4,0.321
43,TOKYO’S REVENGE,GOODMORNINGTOKYO!,0Q2n5yzl2XRqYbV77tZNYp,84,True,2019,0.0408,0.907,150115,0.539,0.0,4,0.253,-7.782,1,0.36,124.918,4,0.664
44,Baby Keem,ORANGE SODA,5FkoSXiJPKTNyYgALRJFhD,83,True,2019,0.177,0.83,129882,0.564,0.0,1,0.128,-7.822,1,0.235,85.042,4,0.107
45,Harry Styles,Watermelon Sugar,1e9oZCCiX42nJl0AcqriVo,89,False,2019,0.122,0.548,174000,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557
46,Harry Styles,Falling,1ZMiCix7XSAbfAJlEZWMCp,87,False,2019,0.839,0.567,240133,0.267,1.46e-06,4,0.089,-6.502,1,0.0299,110.011,4,0.0592
47,JP Saxe,If The World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,89,False,2019,0.866,0.464,208687,0.473,0.0,1,0.109,-10.086,1,0.129,75.801,4,0.604
48,Ellie Goulding,Hate Me (with Juice WRLD),6kls8cSlUyHW2BUOkDJIZE,87,False,2019,0.108,0.657,186223,0.768,0.0,8,0.144,-4.628,1,0.0507,75.025,4,0.759
49,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),7CZyCXKG6d5ALeq41sLzbw,86,False,2019,0.0906,0.499,229573,0.8,0.0,1,0.147,-2.665,0,0.0502,139.919,4,0.272
50,YNW Melly,223's (feat. 9lokknine),4sjiIpEv617LDXaidKioOI,84,True,2019,0.0388,0.932,176640,0.547,0.0,0,0.0924,-7.787,0,0.333,94.998,4,0.695
51,Roddy Ricch,Peta (feat. Meek Mill),4bl1HBZliBuYpFZjWgefE4,84,True,2019,0.015,0.778,198849,0.573,0.0,10,0.464,-7.339,0,0.251,140.114,4,0.269
52,Polo G,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,84,True,2019,0.15,0.772,166560,0.639,0.0,1,0.0698,-7.119,1,0.467,168.112,4,0.261
53,Bad Bunny,Vete,5DxXgozhkPLgrbKFY91w0c,93,True,2019,0.0363,0.886,192024,0.672,8.78e-06,1,0.101,-4.394,1,0.188,91.976,4,0.526
54,Lil Tjay,F.N,0RLLvYBopDwooCyvnTwgYu,82,True,2019,0.354,0.567,224000,0.515,0.0,6,0.078,-10.265,0,0.247,120.1,1,0.321
55,"Tyler, The Creator",EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,84,True,2019,0.23,0.554,190067,0.498,5.98e-06,9,0.795,-8.866,1,0.0685,79.635,4,0.413
56,Chris Brown,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,84,True,2019,0.123,0.698,260640,0.454,0.0,1,0.155,-6.756,0,0.151,92.932,4,0.137
57,Trippie Redd,6 Kiss,7tgjDlQsMR8RvkdlNCJA58,82,True,2019,0.109,0.687,199437,0.449,0.0,2,0.282,-10.061,1,0.154,142.048,4,0.229
58,Juice WRLD,Let Me Know (I Wonder Why Freestyle),3wwo0bJvDSorOpNfzEkfXx,83,True,2019,0.172,0.635,215381,0.537,0.0,7,0.418,-7.895,0,0.0832,125.028,4,0.383
59,Y2K,Lalala,51Fjme0JiitpyXKuyQiCDo,90,True,2019,0.181,0.843,160627,0.391,0.0,2,0.137,-7.899,1,0.0845,129.972,4,0.496
60,Post Malone,Enemies (feat. DaBaby),0Xek5rqai2jcOWCYWJfVCF,84,True,2019,0.0588,0.542,196760,0.674,0.0,6,0.0955,-4.169,1,0.21,76.388,4,0.667
61,Ariana Grande,7 rings,6ocbgoVGwYJhOv1GgI9NsF,90,True,2019,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
62,Conan Gray,Maniac,7hpJ9tATWb2vztlq99hERP,85,False,2019,0.00122,0.623,185787,0.647,0.0,8,0.354,-5.438,1,0.04,107.987,4,0.522
63,The Black Eyed Peas,RITMO (Bad Boys For Life),6cy3ki60hLwimwIje7tALf,96,True,2019,0.0334,0.721,221714,0.716,0.00084,10,0.237,-7.037,0,0.0657,104.994,4,0.667
64,Young Thug,Hot (feat. Gunna),5Z8HZM6iQMhhqyPcCGY5g9,82,True,2019,0.063,0.855,193027,0.651,0.0,0,0.0772,-8.044,0,0.235,111.997,4,0.559
65,Idina Menzel,Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,86,False,2019,0.849,0.323,194848,0.405,0.000544,10,0.138,-8.533,0,0.0413,145.104,5,0.274
66,Diplo,Heartless (feat. Morgan Wallen),0rFQ5cKYJ9WtHSKp9sxVYt,81,True,2019,0.275,0.764,169227,0.555,0.0,11,0.0824,-6.414,1,0.0604,111.004,4,0.255
67,Harry Styles,Lights Up,4jAIqgrPjKLTY9Gbez25Qb,87,False,2019,0.0392,0.575,172213,0.621,0.0045,10,0.141,-8.165,0,0.032,101.987,4,0.27
68,Trippie Redd,Death (feat. DaBaby),6YfTl5YupXOQBKiJJLrxcw,82,True,2019,0.0579,0.802,172196,0.82,0.0,10,0.149,-5.969,0,0.146,164.005,4,0.613
69,21 Savage,Immortal,4IO8X9W69dIQe0EC5ALXhq,82,True,2019,0.00813,0.741,254723,0.87,0.0,6,0.114,-3.494,0,0.503,184.194,4,0.663
70,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,84,False,2019,0.0902,0.376,177323,0.43,0.0,0,0.0912,-6.585,0,0.0328,77.599,3,0.129
71,SHAED,Trampoline (with ZAYN),1iQDltZqI7BXnHrFy4Qo1k,89,False,2019,0.56,0.619,184280,0.459,0.0,7,0.137,-5.782,0,0.0334,126.803,4,0.498
72,Sam Smith,How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,90,False,2019,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345
73,Lil Uzi Vert,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,82,True,2019,0.0948,0.729,243976,0.603,0.0,6,0.113,-6.736,0,0.0666,134.972,4,0.207
74,Lil Tecca,Ransom (with Juice WRLD) - Remix,2WsuSYJNXGKXVYkHPnq2yp,83,True,2019,0.0119,0.684,171253,0.671,0.0,2,0.0769,-6.424,0,0.289,179.987,4,0.45
75,Old Dominion,One Man Band,08dFHFTx6r67MTsYn5ilDR,80,False,2019,0.677,0.706,186240,0.358,0.0,6,0.107,-8.331,1,0.0348,75.991,4,0.478
76,Shawn Mendes,Señorita,0TK2YIli7K1leLovkQiNik,92,False,2019,0.037,0.759,190960,0.54,0.0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75
77,Megan Thee Stallion,Cash Shit (feat. DaBaby),2rMAtCaTj16NptyVfEIeAC,81,True,2019,0.0218,0.921,192540,0.635,0.0,1,0.0946,-4.904,1,0.416,130.028,4,0.549
78,Marshmello,One Thing Right,4hPpVbbakQNv8YTHYaOJP4,85,False,2019,0.0667,0.659,181824,0.623,0.0,4,0.582,-2.253,1,0.0451,88.042,4,0.439
79,Internet Money,Somebody,735RSTb2xbtWbDtKD9XDYi,82,True,2019,0.363,0.63,174333,0.671,0.0,6,0.113,-6.659,0,0.256,89.921,4,0.333
80,Lewis Capaldi,Before You Go,7ce20yLkzuXXLUhzIDoZih,90,False,2019,0.604,0.459,215107,0.575,0.0,3,0.0885,-4.858,1,0.0573,111.881,4,0.183
81,Jonas Brothers,Sucker,22vgEDb5hykfaTwLuskFGD,87,False,2019,0.0427,0.842,181027,0.734,0.0,1,0.106,-5.065,0,0.0588,137.958,4,0.952
82,Halsey,Graveyard,6V9fHiv84WlVTg7CSnIVY2,86,False,2019,0.231,0.667,181806,0.583,4.48e-05,11,0.181,-5.127,0,0.0747,92.043,4,0.187
83,Russ,BEST ON EARTH (feat. BIA),2Xo3rLHjXfdb4avN68aQyi,82,True,2019,0.217,0.568,160720,0.764,0.0,5,0.0931,-3.465,0,0.255,179.985,4,0.625
84,Ali Gatie,It's You,5DqdesEfbRyOlSS3Tf6c29,88,False,2019,0.374,0.732,212607,0.463,0.0,11,0.194,-6.972,0,0.0287,95.971,4,0.397
85,Chance the Rapper,Hot Shower,00ko9WaS4jOX1kEk3gvHjf,81,True,2019,0.00157,0.899,225924,0.509,0.0,9,0.0573,-8.04,1,0.387,150.001,4,0.599
86,Lil Nas X,Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,89,False,2019,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
87,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,07Oz5StQ7GRoygNLaXs2pd,88,False,2019,0.298,0.668,159011,0.892,0.0,5,0.735,-3.001,0,0.0645,95.927,4,0.478
88,Billie Eilish,bury a friend,4SSnFejRGlZikf02HLewEF,87,False,2019,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196
89,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,90,False,2019,0.148,0.857,204467,0.621,0.0,9,0.0865,-6.376,0,0.0824,97.986,4,0.668
90,Lil Tecca,Did It Again,4guBZjUyrGoHsTahO3IHdj,82,True,2019,0.185,0.686,116240,0.561,0.0,10,0.114,-9.929,0,0.191,148.775,4,0.186
91,Lil Nas X,Panini - DaBaby Remix,4SDgTLDYrJ2UrHbkRkg7MD,81,False,2019,0.22,0.717,151040,0.598,0.0,5,0.122,-5.613,0,0.0809,153.905,4,0.496
92,Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,85,False,2019,0.952,0.421,291796,0.131,0.00453,0,0.109,-18.435,1,0.0382,137.446,4,0.12
93,Ariana Grande,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,87,True,2019,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412
94,Mustard,Pure Water (with Migos),3j84U36KvLeXNDPv4t5pI8,83,True,2019,0.174,0.682,192471,0.559,0.0,0,0.344,-5.545,1,0.127,202.015,4,0.137
95,Roddy Ricch,Start Wit Me (feat. Gunna),7A20WnLkjtZU2d7hIB6Ziu,81,True,2019,0.077,0.886,158692,0.479,0.0,4,0.135,-8.054,0,0.334,130.029,4,0.408
96,Young Thug,Bad Bad Bad (feat. Lil Baby),1GeNui6m825V8jP4uKiIaH,80,True,2019,0.0976,0.974,149040,0.596,0.0,6,0.151,-8.888,1,0.184,111.959,4,0.892
97,Taylor Swift,You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,85,False,2019,0.00929,0.771,171360,0.671,0.0,2,0.0637,-5.617,1,0.0553,85.026,4,0.714
98,Young Thug,Hop Off A Jet (feat. Travis Scott),3RZftiuTcLOqpsd8ZlwNhr,82,True,2019,0.0115,0.823,174067,0.476,0.0,7,0.213,-8.951,1,0.242,144.998,4,0.353
99,Rod Wave,Heart On Ice,6fWa5CRgy0z30OeGZyMBvD,79,True,2019,0.0513,0.733,159670,0.389,0.0,10,0.141,-8.468,0,0.0738,157.878,3,0.244
100,NLE Choppa,Famous Hoes,35Xf2ABjPzUXKz19akd7Jj,80,True,2019,0.346,0.732,135460,0.627,0.0,4,0.261,-5.693,0,0.161,81.481,4,0.332
101,Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,84,False,2019,0.000248,0.529,104591,0.9,1.21e-05,1,0.0426,-3.503,1,0.418,180.291,4,0.434
102,benny blanco,Graduation (with Juice WRLD),6cjSh516BbrNUs213jDAGm,82,True,2019,0.107,0.731,177847,0.65,0.0,0,0.124,-5.286,1,0.271,154.968,4,0.605
103,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,86,False,2019,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925
104,24kGoldn,VALENTINO,0c7K73roy6RW4ebDkf4yGh,82,True,2019,0.197,0.745,179133,0.718,0.0,9,0.134,-4.853,0,0.183,151.097,4,0.539
105,Bad Bunny,Callaita,2TH65lNHgvLxCKXM3apjxI,90,True,2019,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
106,Khalid,Up All Night,1mpD5Q8IM32I4bF6eCpU74,85,False,2019,0.00103,0.665,157220,0.712,0.00342,1,0.102,-7.536,1,0.0527,93.989,4,0.669
107,Billie Eilish,wish you were gay,3Fj47GNK2kUF0uaEDgXLaD,85,False,2019,0.39,0.853,221543,0.351,9.38e-06,7,0.752,-10.198,1,0.241,118.028,4,0.282
108,J Balvin,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,90,False,2019,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
109,Flipp Dinero,How I Move (feat. Lil Baby),0jBJIQuToUUOEx7JJkiPzm,80,True,2019,0.102,0.826,224916,0.635,0.0,5,0.245,-5.181,0,0.212,119.954,4,0.808
110,Bazzi,I.F.L.Y.,4a6q8CR2hzLk2plDkSxkfD,85,True,2019,0.379,0.812,165714,0.519,0.0,2,0.13,-4.823,1,0.0385,104.954,4,0.554
111,PARTYNEXTDOOR,Loyal (feat. Drake),5bvnqVuq7UFl0txSlHpsfS,84,False,2019,0.517,0.866,197973,0.53,0.00159,0,0.0946,-6.347,0,0.0495,104.952,4,0.203
112,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",2zjGJ0dChMR0KxBZS15aqo,81,True,2019,0.189,0.883,174100,0.525,0.0,2,0.0971,-8.054,0,0.0633,99.978,4,0.312
113,Billie Eilish,all the good girls go to hell,6IRdLKIyS4p7XNiP8r6rsx,86,False,2019,0.283,0.726,168840,0.444,0.143,8,0.177,-8.922,0,0.372,185.044,4,0.569
114,Lil Tecca,Love Me,4e0FYxSROat25pH16zMTZI,82,True,2019,0.632,0.719,117013,0.538,0.0,11,0.135,-6.897,0,0.28,204.132,4,0.803
115,Lil Skies,I,4ZT9FnbFu1PaBfV3itxiqT,80,True,2019,0.627,0.649,181891,0.453,0.0,6,0.116,-7.28,1,0.085,99.183,4,0.431
116,Saweetie,My Type,5KBARWIxeMGkvUax9VtVC9,80,True,2019,0.000677,0.899,126446,0.811,0.0,2,0.0672,-6.294,1,0.258,105.038,4,0.587
117,Surfaces,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,84,False,2019,0.183,0.878,158571,0.525,0.0,5,0.0714,-6.832,1,0.0578,112.022,4,0.694
118,Young Thug,The London (feat. J. Cole & Travis Scott),7DcvwMAiqKJQD1rrdfxSDx,82,True,2019,0.0247,0.796,200107,0.586,0.0,4,0.132,-6.946,0,0.147,97.981,4,0.179
119,Post Malone,Saint-Tropez,05mDaV9Vb3wrzjF6OPZnhq,83,True,2019,0.0545,0.617,150867,0.684,0.0,0,0.104,-3.618,1,0.0439,132.113,4,0.295
120,H.E.R.,Slide,2rTnVB1bvwxHtaIl4uVu7f,80,True,2019,0.0807,0.827,238321,0.469,8.12e-06,10,0.207,-9.141,0,0.341,97.028,4,0.196
121,Post Malone,Hollywood's Bleeding,7sWRlDoTDX8geTR8zzr2vt,83,False,2019,0.331,0.405,156267,0.646,0.0,4,0.103,-3.206,0,0.0476,130.218,4,0.17
122,Ed Sheeran,Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,88,False,2019,0.124,0.64,197867,0.648,0.0,5,0.0802,-8.113,0,0.187,92.977,4,0.548
123,Luke Combs,Even Though I'm Leaving,5aZQrb2TXWEh9uZR4HEY3r,79,False,2019,0.225,0.554,225253,0.755,0.0,2,0.301,-6.04,1,0.0319,77.962,4,0.624
124,Sam Smith,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,87,False,2019,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
125,Tyga,Ayy Macarena,6LcauUZjF1eXQrgqMUecHX,91,True,2019,0.133,0.816,131607,0.63,0.0,2,0.0692,-5.568,1,0.226,96.493,4,0.715
126,YoungBoy Never Broke Again,Self Control,4vSoyDfL0uZyUoWu5NNNsQ,78,True,2019,0.0349,0.82,185866,0.697,0.0,6,0.197,-7.296,0,0.378,154.992,4,0.629
127,Billie Eilish,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,84,False,2019,0.462,0.678,180953,0.533,0.219,4,0.139,-10.485,1,0.186,150.455,4,0.323
128,Harry Styles,Cherry,2IOFZdYYkFxEHVz1w34PoL,82,False,2019,0.615,0.53,259187,0.512,0.00453,7,0.129,-9.261,1,0.0259,95.946,4,0.411
129,Quality Control,Baby (Lil Baby feat. DaBaby),5MPPttjfGap2C6j6eKcO6J,79,True,2019,0.0957,0.97,142417,0.463,0.0,10,0.151,-7.259,1,0.366,108.003,4,0.46
130,Harry Styles,Golden,45S5WTQEGOB1VHr1Q4FuPl,82,False,2019,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254
131,Maren Morris,The Bones,3npzogdOEiVsieXmmhBepL,79,False,2019,0.279,0.612,197293,0.57,0.0,11,0.0963,-6.642,0,0.0347,77.004,4,0.335
132,DaBaby,Goin Baby,3WyRgi8CzQnhzO0xw79tTS,79,True,2019,0.128,0.755,141827,0.772,0.0,6,0.157,-5.585,1,0.4,132.906,4,0.678
133,Taylor Swift,Lover,1dGr1c8CrMLDpV6mPbImSI,84,False,2019,0.492,0.359,221307,0.543,1.58e-05,7,0.118,-7.582,1,0.0919,68.534,4,0.453
134,Doja Cat,Juicy,7qvsl2pYzrsYgPeFBN5jxp,81,True,2019,0.0856,0.786,202333,0.658,0.0,0,0.0689,-2.61,1,0.0661,170.037,4,0.458
135,Lil Nas X,Panini,6fTt0CH2t0mdeB2N9XFG5r,83,False,2019,0.342,0.703,114893,0.594,0.0,5,0.123,-6.146,0,0.0752,153.848,4,0.475
136,Bazzi,Paradise,0Rx0DJI556Ix5gBny6EWmn,82,True,2019,0.0828,0.844,169038,0.644,0.0,11,0.113,-6.273,0,0.0479,122.061,4,0.591
137,Niall Horan,Nice To Meet Ya,3cphb8kdsjElYR7r5icK3H,86,False,2019,0.0119,0.591,158805,0.841,0.0,4,0.395,-4.351,0,0.0304,109.034,4,0.392
138,Tones and I,Never Seen The Rain,0JQ5MbyriK6ruD3t6RZ7ix,85,False,2019,0.43,0.672,200742,0.464,0.0,6,0.284,-5.624,0,0.037,92.069,4,0.271
139,Juice WRLD,Empty,41MCdlvXOl62B7Kv86Bb1v,80,True,2019,0.0758,0.745,248431,0.561,0.0,0,0.133,-4.869,1,0.0807,77.557,4,0.449
140,Ed Sheeran,I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,89,False,2019,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
141,Jeremy Zucker,you were good to me,4CxFN5zON70B3VOPBYbd6P,82,False,2019,0.913,0.561,219147,0.0848,2.62e-05,2,0.112,-15.099,1,0.0404,102.128,4,0.206
142,Lewis Capaldi,Bruises,4Of7rzpRpV1mWRbhp5rAqG,86,False,2019,0.946,0.736,220492,0.308,0.0,4,0.186,-7.83,1,0.0677,111.202,4,0.361
143,Gabby Barrett,I Hope,2Hc4t9N2nt37oO4sF9BynI,77,False,2019,0.0951,0.561,209229,0.536,0.0,6,0.114,-6.227,1,0.0346,150.014,4,0.378
